order_id,order_date,total_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_year,order_month,order_month_name,order_quarter,order_day_of_week
4940,2023-03-04,890.5,2291,User_2291,Bangalore,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,2023,3,March,1,Saturday
4941,2023-08-27,302.32,1814,User_1814,Chennai,Regular,487,Amma Eatery Chinese,Chinese,4.8,2023,8,August,3,Sunday
4942,2023-01-21,676.3,1164,User_1164,Bangalore,Regular,363,Annapurna Mess Pure Veg,Italian,4.9,2023,1,January,1,Saturday
4943,2023-03-09,289.26,1660,User_1660,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7,2023,3,March,1,Thursday
4944,2023-07-21,419.27,1657,User_1657,Hyderabad,Gold,332,Classic Delights Family Restaurant,Chinese,4.8,2023,7,July,3,Friday
4945,2023-11-02,917.93,1815,User_1815,Pune,Gold,56,Sri Delights Pure Veg,Italian,3.2,2023,11,November,4,Thursday
4946,2023-08-15,1474.25,850,User_850,Chennai,Regular,219,Taste of Cafe Andhra,Mexican,4.6,2023,8,August,3,Tuesday
4947,2023-05-27,1264.09,461,User_461,Bangalore,Gold,39,Ruchi Delights South Indian,Indian,4.8,2023,5,May,2,Saturday
4948,2023-02-22,1018.14,425,User_425,Pune,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1,2023,2,February,1,Wednesday
4949,2023-08-31,878.29,1407,User_1407,Pune,Gold,178,Sai Mess North Indian,Mexican,3.1,2023,8,August,3,Thursday
4950,2023-05-19,1155.15,99,User_99,Pune,Regular,298,Swagath Foods Andhra,Mexican,5.0,2023,5,May,2,Friday
4951,2023-03-16,456.43,838,User_838,Bangalore,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9,2023,3,March,1,Thursday
4952,2023-12-12,1182.42,564,User_564,Pune,Regular,256,Sri Curry House Andhra,Italian,3.1,2023,12,December,4,Tuesday
4953,2023-12-27,902.07,577,User_577,Chennai,Gold,68,Taste of Biryani Andhra,Italian,4.1,2023,12,December,4,Wednesday
4954,2023-02-12,1095.44,2859,User_2859,Hyderabad,Regular,374,Annapurna Curry House Multicuisine,Mexican,3.6,2023,2,February,1,Sunday
4955,2023-01-30,1114.43,1828,User_1828,Chennai,Regular,36,Sai Dhaba South Indian,Italian,3.5,2023,1,January,1,Monday
4956,2023-10-09,1171.87,2658,User_2658,Bangalore,Regular,126,Spice Tiffins North Indian,Italian,4.5,2023,10,October,4,Monday
4957,2023-09-22,1129.83,149,User_149,Bangalore,Regular,24,Udupi Biryani South Indian,Mexican,3.7,2023,9,September,3,Friday
4958,2023-07-16,1087.75,2567,User_2567,Bangalore,Gold,414,Darbar Delights South Indian,Chinese,4.7,2023,7,July,3,Sunday
4959,2023-04-04,1098.37,2931,User_2931,Chennai,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8,2023,4,April,2,Tuesday
4960,2023-01-03,261.68,621,User_621,Bangalore,Regular,5,Udupi Foods South Indian,Chinese,4.8,2023,1,January,1,Tuesday
4961,2023-08-26,418.47,1673,User_1673,Chennai,Regular,137,Swagath Delights Andhra,Indian,3.2,2023,8,August,3,Saturday
4962,2023-07-02,1309.36,2349,User_2349,Pune,Regular,467,Sai Biryani South Indian,Italian,3.3,2023,7,July,3,Sunday
4963,2023-01-14,1059.78,1626,User_1626,Chennai,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,2023,1,January,1,Saturday
4964,2023-01-18,1487.82,2533,User_2533,Pune,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,2023,1,January,1,Wednesday
4965,2023-10-14,1346.02,697,User_697,Bangalore,Gold,250,Sai Foods Non-Veg,Mexican,3.4,2023,10,October,4,Saturday
4966,2023-08-31,1492.85,2263,User_2263,Hyderabad,Gold,212,Sai Delights North Indian,Indian,3.2,2023,8,August,3,Thursday
4967,2023-04-17,474.13,2621,User_2621,Hyderabad,Regular,404,Classic Dhaba South Indian,Indian,3.8,2023,4,April,2,Monday
4968,2023-03-13,1479.57,1969,User_1969,Bangalore,Regular,386,Sai Cafe Andhra,Italian,4.3,2023,3,March,1,Monday
4969,2023-12-10,840.96,752,User_752,Hyderabad,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9,2023,12,December,4,Sunday
4970,2023-09-17,1142.14,1706,User_1706,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7,2023,9,September,3,Sunday
4971,2023-05-17,1079.41,2914,User_2914,Pune,Regular,297,Grand Tiffins Andhra,Italian,4.8,2023,5,May,2,Wednesday
4972,2023-06-18,753.86,2248,User_2248,Hyderabad,Regular,179,Annapurna Foods Multicuisine,Italian,3.5,2023,6,June,2,Sunday
4973,2023-01-09,1405.03,1461,User_1461,Chennai,Regular,59,Sai Biryani Non-Veg,Chinese,4.6,2023,1,January,1,Monday
4974,2023-11-30,116.16,963,User_963,Chennai,Gold,276,Sri Kitchen Chinese,Italian,3.4,2023,11,November,4,Thursday
4975,2023-04-20,1321.07,650,User_650,Chennai,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0,2023,4,April,2,Thursday
4976,2023-09-02,1106.27,2164,User_2164,Chennai,Gold,250,Sai Foods Non-Veg,Mexican,3.4,2023,9,September,3,Saturday
4977,2023-09-22,1010.74,2853,User_2853,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9,2023,9,September,3,Friday
4978,2023-07-20,152.26,2323,User_2323,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2,2023,7,July,3,Thursday
4979,2023-10-13,599.57,2038,User_2038,Chennai,Regular,215,Spice Biryani Punjabi,Mexican,4.4,2023,10,October,4,Friday
4980,2023-08-22,838.25,473,User_473,Pune,Regular,407,Grand Cafe Chinese,Mexican,4.6,2023,8,August,3,Tuesday
4981,2023-07-22,463.24,1186,User_1186,Hyderabad,Regular,172,Darbar Eatery Family Restaurant,Italian,3.9,2023,7,July,3,Saturday
4982,2023-07-11,136.39,2864,User_2864,Chennai,Gold,249,Royal Kitchen North Indian,Italian,4.7,2023,7,July,3,Tuesday
4983,2023-11-07,119.94,292,User_292,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1,2023,11,November,4,Tuesday
4984,2023-12-16,800.83,2615,User_2615,Bangalore,Regular,252,New Eatery South Indian,Indian,3.7,2023,12,December,4,Saturday
4985,2023-09-10,947.65,2021,User_2021,Pune,Gold,21,Grand Biryani Family Restaurant,Indian,3.5,2023,9,September,3,Sunday
4986,2023-11-03,680.85,1995,User_1995,Chennai,Gold,481,Sai Restaurant Non-Veg,Indian,4.2,2023,11,November,4,Friday
4987,2023-04-22,643.45,16,User_16,Chennai,Gold,21,Grand Biryani Family Restaurant,Indian,3.5,2023,4,April,2,Saturday
4988,2023-10-28,906.32,1988,User_1988,Chennai,Regular,91,Annapurna Mess Non-Veg,Italian,4.8,2023,10,October,4,Saturday
4989,2023-04-12,1369.32,392,User_392,Chennai,Regular,208,New Curry House South Indian,Mexican,4.7,2023,4,April,2,Wednesday
4990,2023-03-12,1159.87,477,User_477,Pune,Gold,135,Amma Eatery Non-Veg,Indian,3.7,2023,3,March,1,Sunday
4991,2023-07-23,368.3,2793,User_2793,Bangalore,Gold,89,Amma Eatery Punjabi,Indian,4.3,2023,7,July,3,Sunday
4992,2023-09-10,1196.03,1649,User_1649,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0,2023,9,September,3,Sunday
4993,2023-03-30,366.02,2109,User_2109,Bangalore,Gold,459,Sai Delights Non-Veg,Italian,4.6,2023,3,March,1,Thursday
4994,2023-01-14,1445.25,1643,User_1643,Chennai,Regular,73,Spice Mess Andhra,Mexican,3.1,2023,1,January,1,Saturday
4995,2023-10-30,774.87,1071,User_1071,Hyderabad,Gold,478,New Tiffins Pure Veg,Chinese,3.1,2023,10,October,4,Monday
4996,2023-07-04,157.79,2035,User_2035,Pune,Regular,139,Ruchi Cafe South Indian,Mexican,4.8,2023,7,July,3,Tuesday
4997,2023-02-23,914.9,663,User_663,Hyderabad,Regular,15,Classic Cafe Multicuisine,Chinese,4.6,2023,2,February,1,Thursday
4998,2023-05-16,286.45,1274,User_1274,Chennai,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9,2023,5,May,2,Tuesday
4999,2023-09-29,344.93,609,User_609,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,2023,9,September,3,Friday
5000,2023-10-24,943.66,1478,User_1478,Pune,Gold,294,Hotel Dhaba Multicuisine,Italian,3.1,2023,10,October,4,Tuesday
5001,2023-02-13,841.11,2587,User_2587,Bangalore,Gold,343,Sai Cafe Andhra,Mexican,4.4,2023,2,February,1,Monday
5002,2023-07-08,142.0,1728,User_1728,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2,2023,7,July,3,Saturday
5003,2023-07-27,539.27,472,User_472,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9,2023,7,July,3,Thursday
5004,2023-06-05,1242.77,1516,User_1516,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,2023,6,June,2,Monday
5005,2023-01-12,436.84,2581,User_2581,Pune,Gold,412,Darbar Cafe Pure Veg,Mexican,4.0,2023,1,January,1,Thursday
5006,2023-12-29,792.52,998,User_998,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,2023,12,December,4,Friday
5007,2023-06-05,994.01,1607,User_1607,Bangalore,Regular,496,Swagath Eatery Multicuisine,Indian,3.1,2023,6,June,2,Monday
5008,2023-01-03,1096.34,1444,User_1444,Bangalore,Gold,345,Sai Tiffins Chinese,Chinese,4.3,2023,1,January,1,Tuesday
5009,2023-06-23,671.07,1489,User_1489,Bangalore,Regular,192,Darbar Restaurant Punjabi,Italian,4.3,2023,6,June,2,Friday
5010,2023-11-21,419.29,735,User_735,Bangalore,Gold,81,Darbar Mess Chinese,Chinese,3.2,2023,11,November,4,Tuesday
5011,2023-02-09,291.97,1988,User_1988,Chennai,Regular,411,Swagath Delights Family Restaurant,Indian,4.3,2023,2,February,1,Thursday
5012,2023-08-09,578.1,1363,User_1363,Bangalore,Gold,287,Amma Cafe South Indian,Chinese,4.7,2023,8,August,3,Wednesday
5013,2023-12-11,716.88,584,User_584,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8,2023,12,December,4,Monday
5014,2023-10-29,545.92,1878,User_1878,Bangalore,Regular,347,Amma Delights Chinese,Chinese,4.8,2023,10,October,4,Sunday
5015,2023-02-06,534.75,2369,User_2369,Chennai,Gold,18,Annapurna Kitchen Family Restaurant,Italian,4.5,2023,2,February,1,Monday
5016,2023-05-05,745.29,2680,User_2680,Bangalore,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3,2023,5,May,2,Friday
5017,2023-09-25,763.0,127,User_127,Chennai,Gold,70,Swagath Delights Punjabi,Chinese,4.7,2023,9,September,3,Monday
5018,2023-01-22,977.52,958,User_958,Chennai,Gold,433,Sai Mess Multicuisine,Italian,3.2,2023,1,January,1,Sunday
5019,2023-04-08,430.66,11,User_11,Chennai,Gold,144,Darbar Biryani Andhra,Chinese,4.5,2023,4,April,2,Saturday
5020,2023-10-30,1376.1,716,User_716,Pune,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,2023,10,October,4,Monday
5021,2023-07-19,220.61,1522,User_1522,Chennai,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,2023,7,July,3,Wednesday
5022,2023-05-31,1141.38,2265,User_2265,Pune,Gold,101,Sai Kitchen South Indian,Mexican,3.9,2023,5,May,2,Wednesday
5023,2023-08-19,663.51,2821,User_2821,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4,2023,8,August,3,Saturday
5024,2023-11-06,145.28,267,User_267,Hyderabad,Regular,191,Grand Mess North Indian,Indian,4.0,2023,11,November,4,Monday
5025,2023-10-29,769.38,297,User_297,Bangalore,Regular,433,Sai Mess Multicuisine,Italian,3.2,2023,10,October,4,Sunday
5026,2023-03-17,124.78,209,User_209,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5,2023,3,March,1,Friday
5027,2023-09-13,1128.37,367,User_367,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8,2023,9,September,3,Wednesday
5028,2023-12-11,1317.23,2917,User_2917,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2,2023,12,December,4,Monday
5029,2023-04-12,1169.96,1678,User_1678,Pune,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,2023,4,April,2,Wednesday
5030,2023-11-04,240.9,2589,User_2589,Bangalore,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,2023,11,November,4,Saturday
5031,2023-08-19,694.69,2100,User_2100,Hyderabad,Regular,101,Sai Kitchen South Indian,Mexican,3.9,2023,8,August,3,Saturday
5032,2023-09-05,262.46,946,User_946,Hyderabad,Regular,402,Sai Restaurant Andhra,Mexican,3.3,2023,9,September,3,Tuesday
5033,2023-05-01,1266.27,2146,User_2146,Chennai,Gold,315,Swagath Curry House Chinese,Mexican,4.7,2023,5,May,2,Monday
5034,2023-03-02,568.78,997,User_997,Chennai,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,2023,3,March,1,Thursday
5035,2023-10-02,230.69,2129,User_2129,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1,2023,10,October,4,Monday
5036,2023-05-13,1153.35,1208,User_1208,Hyderabad,Regular,316,Darbar Tiffins Andhra,Chinese,4.8,2023,5,May,2,Saturday
5037,2023-06-11,641.4,1713,User_1713,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5,2023,6,June,2,Sunday
5038,2023-12-10,277.95,2415,User_2415,Pune,Regular,491,Classic Tiffins Chinese,Chinese,3.0,2023,12,December,4,Sunday
5039,2023-01-07,778.35,976,User_976,Bangalore,Regular,95,Classic Biryani North Indian,Indian,3.7,2023,1,January,1,Saturday
5040,2023-12-08,1400.95,503,User_503,Bangalore,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4,2023,12,December,4,Friday
5041,2023-06-25,615.7,2973,User_2973,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,2023,6,June,2,Sunday
5042,2023-12-14,281.88,1835,User_1835,Bangalore,Regular,107,Spice Kitchen Punjabi,Mexican,4.0,2023,12,December,4,Thursday
5043,2023-12-17,735.22,1670,User_1670,Pune,Regular,375,Hotel Delights Multicuisine,Chinese,4.3,2023,12,December,4,Sunday
5044,2023-12-22,210.24,1433,User_1433,Hyderabad,Gold,38,Grand Tiffins Multicuisine,Italian,5.0,2023,12,December,4,Friday
5045,2023-07-29,968.12,1544,User_1544,Pune,Gold,474,Annapurna Tiffins Pure Veg,Mexican,3.5,2023,7,July,3,Saturday
5046,2023-08-03,1169.26,930,User_930,Bangalore,Regular,353,Sai Delights South Indian,Indian,4.8,2023,8,August,3,Thursday
5047,2023-03-14,923.46,2595,User_2595,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,2023,3,March,1,Tuesday
5048,2023-02-15,356.12,1858,User_1858,Hyderabad,Regular,284,Ruchi Foods Multicuisine,Indian,4.7,2023,2,February,1,Wednesday
5049,2023-08-26,321.54,1537,User_1537,Bangalore,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2,2023,8,August,3,Saturday
5050,2023-11-04,742.85,2028,User_2028,Bangalore,Regular,78,Sri Kitchen Chinese,Indian,3.5,2023,11,November,4,Saturday
5051,2023-08-27,490.67,2054,User_2054,Chennai,Regular,28,Swagath Delights Multicuisine,Chinese,3.6,2023,8,August,3,Sunday
5052,2023-04-20,752.78,1040,User_1040,Chennai,Regular,88,Ruchi Eatery North Indian,Indian,4.8,2023,4,April,2,Thursday
5053,2023-07-18,199.16,244,User_244,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9,2023,7,July,3,Tuesday
5054,2023-02-07,889.37,1396,User_1396,Pune,Gold,256,Sri Curry House Andhra,Italian,3.1,2023,2,February,1,Tuesday
5055,2023-07-14,707.2,882,User_882,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,2023,7,July,3,Friday
5056,2023-01-05,1169.12,1769,User_1769,Hyderabad,Gold,453,Annapurna Foods Punjabi,Chinese,3.7,2023,1,January,1,Thursday
5057,2023-04-15,1492.63,889,User_889,Pune,Gold,248,Sri Kitchen Punjabi,Italian,3.0,2023,4,April,2,Saturday
5058,2023-12-28,1171.44,2520,User_2520,Hyderabad,Gold,462,Grand Curry House Family Restaurant,Italian,3.1,2023,12,December,4,Thursday
5059,2023-01-31,595.49,429,User_429,Hyderabad,Gold,377,Amma Kitchen Pure Veg,Mexican,4.0,2023,1,January,1,Tuesday
5060,2023-02-14,908.64,1132,User_1132,Pune,Regular,394,Grand Tiffins South Indian,Mexican,3.5,2023,2,February,1,Tuesday
5061,2023-03-23,1293.54,856,User_856,Pune,Regular,5,Udupi Foods South Indian,Chinese,4.8,2023,3,March,1,Thursday
5062,2023-12-06,741.86,979,User_979,Hyderabad,Gold,207,Grand Cafe Andhra,Italian,3.3,2023,12,December,4,Wednesday
5063,2023-07-22,863.65,535,User_535,Pune,Gold,80,Spice Mess Chinese,Italian,3.9,2023,7,July,3,Saturday
5064,2023-04-12,315.89,1170,User_1170,Chennai,Regular,279,Sri Tiffins Andhra,Italian,4.9,2023,4,April,2,Wednesday
5065,2023-11-28,1243.82,303,User_303,Pune,Regular,49,Amma Curry House Punjabi,Italian,4.0,2023,11,November,4,Tuesday
5066,2023-08-26,1004.52,1379,User_1379,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9,2023,8,August,3,Saturday
5067,2023-07-26,835.18,1985,User_1985,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6,2023,7,July,3,Wednesday
5068,2023-09-20,1044.02,2454,User_2454,Chennai,Regular,378,New Mess North Indian,Italian,4.4,2023,9,September,3,Wednesday
5069,2023-10-05,757.43,2604,User_2604,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4,2023,10,October,4,Thursday
5070,2023-08-21,1499.34,534,User_534,Bangalore,Gold,117,Darbar Eatery North Indian,Indian,3.9,2023,8,August,3,Monday
5071,2023-05-01,111.78,316,User_316,Pune,Gold,221,New Mess Non-Veg,Chinese,3.7,2023,5,May,2,Monday
5072,2023-07-09,1050.19,721,User_721,Chennai,Gold,317,Darbar Cafe Pure Veg,Mexican,3.5,2023,7,July,3,Sunday
5073,2023-08-07,332.9,2641,User_2641,Chennai,Regular,487,Amma Eatery Chinese,Chinese,4.8,2023,8,August,3,Monday
5074,2023-11-23,1032.21,2004,User_2004,Hyderabad,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,2023,11,November,4,Thursday
5075,2023-03-17,553.94,824,User_824,Hyderabad,Regular,465,Sai Eatery North Indian,Italian,4.9,2023,3,March,1,Friday
5076,2023-07-20,663.12,2588,User_2588,Hyderabad,Regular,187,Royal Kitchen North Indian,Chinese,3.8,2023,7,July,3,Thursday
5077,2023-01-18,1105.83,2041,User_2041,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5,2023,1,January,1,Wednesday
5078,2023-02-16,1175.47,1939,User_1939,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2,2023,2,February,1,Thursday
5079,2023-03-31,388.43,2891,User_2891,Chennai,Gold,366,Swagath Mess Chinese,Indian,4.5,2023,3,March,1,Friday
5080,2023-02-25,1357.75,295,User_295,Pune,Regular,39,Ruchi Delights South Indian,Indian,4.8,2023,2,February,1,Saturday
5081,2023-09-04,179.32,2971,User_2971,Hyderabad,Regular,117,Darbar Eatery North Indian,Indian,3.9,2023,9,September,3,Monday
5082,2023-06-11,1158.69,552,User_552,Hyderabad,Regular,412,Darbar Cafe Pure Veg,Mexican,4.0,2023,6,June,2,Sunday
5083,2023-09-21,434.24,661,User_661,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,2023,9,September,3,Thursday
5084,2023-09-12,747.83,1614,User_1614,Chennai,Regular,386,Sai Cafe Andhra,Italian,4.3,2023,9,September,3,Tuesday
5085,2023-05-18,237.48,2800,User_2800,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0,2023,5,May,2,Thursday
5086,2023-01-05,1444.96,2489,User_2489,Hyderabad,Regular,386,Sai Cafe Andhra,Italian,4.3,2023,1,January,1,Thursday
5087,2023-03-16,728.54,2340,User_2340,Pune,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,2023,3,March,1,Thursday
5088,2023-03-29,1239.03,1386,User_1386,Hyderabad,Gold,136,Hotel Cafe South Indian,Indian,3.6,2023,3,March,1,Wednesday
5089,2023-01-03,1052.87,2523,User_2523,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3,2023,1,January,1,Tuesday
5090,2023-08-16,1029.91,2287,User_2287,Bangalore,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,2023,8,August,3,Wednesday
5091,2023-03-11,831.83,1686,User_1686,Hyderabad,Gold,373,Sai Delights Chinese,Indian,3.6,2023,3,March,1,Saturday
5092,2023-06-16,1326.95,636,User_636,Chennai,Regular,362,Grand Mess Multicuisine,Indian,4.1,2023,6,June,2,Friday
5093,2023-06-05,250.72,1439,User_1439,Pune,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1,2023,6,June,2,Monday
5094,2023-11-13,1374.98,1264,User_1264,Chennai,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,2023,11,November,4,Monday
5095,2023-09-14,808.07,2086,User_2086,Pune,Regular,459,Sai Delights Non-Veg,Italian,4.6,2023,9,September,3,Thursday
5096,2023-12-31,1473.59,2850,User_2850,Hyderabad,Gold,10,Darbar Restaurant Andhra,Chinese,3.4,2023,12,December,4,Sunday
5097,2023-10-13,630.98,695,User_695,Pune,Gold,73,Spice Mess Andhra,Mexican,3.1,2023,10,October,4,Friday
5098,2023-09-13,786.41,1027,User_1027,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,2023,9,September,3,Wednesday
5099,2023-12-25,333.08,1919,User_1919,Chennai,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,2023,12,December,4,Monday
5100,2023-07-08,1054.11,1990,User_1990,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1,2023,7,July,3,Saturday
5101,2023-03-13,527.39,1794,User_1794,Pune,Gold,250,Sai Foods Non-Veg,Mexican,3.4,2023,3,March,1,Monday
5102,2023-09-05,492.7,564,User_564,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,2023,9,September,3,Tuesday
5103,2023-01-11,449.09,2944,User_2944,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9,2023,1,January,1,Wednesday
5104,2023-09-16,139.03,2715,User_2715,Bangalore,Gold,63,Ruchi Foods South Indian,Italian,5.0,2023,9,September,3,Saturday
5105,2023-01-03,395.33,2327,User_2327,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9,2023,1,January,1,Tuesday
5106,2023-02-21,1457.55,735,User_735,Bangalore,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3,2023,2,February,1,Tuesday
5107,2023-12-28,1439.68,2085,User_2085,Bangalore,Regular,497,Hotel Delights South Indian,Mexican,4.4,2023,12,December,4,Thursday
5108,2023-09-03,1264.15,2615,User_2615,Bangalore,Regular,231,New Dhaba Punjabi,Indian,4.1,2023,9,September,3,Sunday
5109,2023-03-16,632.21,586,User_586,Bangalore,Gold,203,New Kitchen Pure Veg,Chinese,3.8,2023,3,March,1,Thursday
5110,2023-03-10,990.96,387,User_387,Bangalore,Regular,333,Amma Mess Multicuisine,Chinese,3.1,2023,3,March,1,Friday
5111,2023-07-10,814.82,2737,User_2737,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,2023,7,July,3,Monday
5112,2023-12-19,987.82,2093,User_2093,Hyderabad,Regular,354,Darbar Kitchen Chinese,Indian,3.8,2023,12,December,4,Tuesday
5113,2023-04-23,959.28,1889,User_1889,Pune,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,2023,4,April,2,Sunday
5114,2023-02-02,722.98,1669,User_1669,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1,2023,2,February,1,Thursday
5115,2023-06-07,846.31,2559,User_2559,Bangalore,Regular,276,Sri Kitchen Chinese,Italian,3.4,2023,6,June,2,Wednesday
5116,2023-07-05,1147.35,1728,User_1728,Bangalore,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,2023,7,July,3,Wednesday
5117,2023-05-10,1472.24,242,User_242,Chennai,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,2023,5,May,2,Wednesday
5118,2023-05-24,201.0,743,User_743,Bangalore,Gold,384,Annapurna Biryani Andhra,Mexican,4.6,2023,5,May,2,Wednesday
5119,2023-11-28,838.03,556,User_556,Chennai,Regular,495,Ruchi Curry House North Indian,Italian,4.5,2023,11,November,4,Tuesday
5120,2023-09-20,979.01,1084,User_1084,Bangalore,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,2023,9,September,3,Wednesday
5121,2023-09-29,1119.22,1299,User_1299,Bangalore,Regular,491,Classic Tiffins Chinese,Chinese,3.0,2023,9,September,3,Friday
5122,2023-06-01,1017.42,1757,User_1757,Chennai,Gold,345,Sai Tiffins Chinese,Chinese,4.3,2023,6,June,2,Thursday
5123,2023-03-04,909.49,2136,User_2136,Hyderabad,Regular,174,Amma Biryani North Indian,Mexican,3.1,2023,3,March,1,Saturday
5124,2023-12-31,664.9,2880,User_2880,Pune,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8,2023,12,December,4,Sunday
5125,2023-03-06,816.89,650,User_650,Chennai,Gold,275,Classic Eatery South Indian,Italian,3.8,2023,3,March,1,Monday
